budget_scaled,vote_count_scaled,metascore_minmax,run_time_scaled,age_scaled,mpa_0,mpa_1,mpa_2,mpa_3,mpa_4,mpa_5,mpa_6,mpa_7,mpa_8,mpa_9,mpa_10,mpa_11,mpa_12,mpa_13,mpa_14,mpa_15,mpa_16,mpa_17,mpa_18,mpa_19,mpa_20,mpa_21,mpa_22,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,rating
0.2788919503318994,0.3016371128573372,0.393939393939394,-0.08736864011723532,0.5905501608002331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.9
-1.364859738105515,-0.5016871473529173,0.8151515151515153,1.801841403920931,0.8648183042368245,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
-0.3079023988920485,-0.6528061469588623,0.5151515151515152,-0.17523887472366165,0.6499432014587287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
0.5197452180815613,0.24189685402609584,0.4545454545454546,0.7034634713406017,0.396370028652986,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.6
0.602086992697248,1.1208206601882003,0.7575757575757577,0.8352688232502413,0.5790932789984041,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.4
0.5709277837603044,0.37136577520900116,0.7474747474747476,-1.0978763380911383,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8
0.032359819892973984,0.8068978795275004,0.787878787878788,0.30804741561168325,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.6
0.29896767262023344,-0.25278747166546106,0.6464646464646465,-0.3509793439365143,0.6499432014587287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.2
-0.4615722798718959,-0.08883845668497033,0.6464646464646465,-0.7903305169686461,0.5121218389911604,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.3
0.6496708989272513,0.41286062316752353,0.5555555555555557,0.8352688232502413,0.5270523826926656,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,
-0.07719855533343004,-0.06176139767899842,0.42424242424242425,-0.5706549304525802,0.37042199407051124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
0.7885400292204998,1.2908834627340866,0.6363636363636365,1.0549444097663072,0.46098471817972897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4
-1.3964848072029972,-2.2966272890181934,0.7383838383838385,-1.0978763380911383,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.8
0.10592139604587665,-0.23367693959863473,0.595959595959596,-0.5706549304525802,0.6220327776422515,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
-1.6608617597061337,-0.8329548955254277,0.5888888888888889,-0.6585251650590065,0.811693910601347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
-0.1918311586778224,-2.811700521271276,0.7434343434343434,2.4608681634691285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.8
0.8619383560195096,0.022667523583718797,0.24242424242424243,-0.3949144612397275,0.2256627489892657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.5
0.9627165447011264,0.5653142170380937,0.37373737373737376,-0.263109109330088,0.5790932789984041,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6
-0.6662889650462926,-0.3615149225393894,0.8282828282828284,-0.9660709861814987,0.6750100954024626,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,
0.23584707237527217,-2.8006674033963126,0.43131313131313137,0.13230694639883053,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8
-0.8040678650727516,-0.21528770701699618,0.8282828282828284,-0.13130375742044847,0.17070727966372012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.6
0.06094299916530652,-1.9120791795263348,0.393939393939394,-0.263109109330088,0.0998573572033955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.4
-1.2212589281331199,-1.7320387224612366,0.6969696969696971,-0.3949144612397275,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.5
0.9627165447011264,0.5033551437955498,0.43434343434343436,0.6155932367341754,0.396370028652986,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
1.1606453577774212,0.7277068230089122,0.6464646464646465,0.527723002127749,0.0998573572033955,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9
0.5488927113747073,0.8327768668618694,0.5656565656565657,0.39591765021810954,0.2705646368671156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7
0.11499130051438386,-0.18046876910204243,0.595959595959596,-0.17523887472366165,0.17070727966372012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8
0.7320126740447485,0.19756923320234546,0.47474747474747475,-1.053941220787925,0.611979196194556,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
0.602086992697248,0.2693558567185045,0.5161616161616163,0.0005015944891910307,0.6904075180036287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.6
1.1048943313098658,0.9415087702055329,0.5353535353535355,1.2306848789791598,0.611979196194556,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.2
0.33662525766966733,0.6637561217092145,0.5252525252525253,-0.48278469584615386,0.7438658487015436,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.3
0.770981404674673,0.37136577520900116,0.5151515151515152,-0.263109109330088,0.37042199407051124,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.8
0.8619383560195096,0.295349684537368,0.42424242424242425,0.8792039405534544,0.6585854406725598,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1
-0.07719855533343004,-0.7615273970613848,0.48484848484848486,-0.43884957854294065,0.567077308316706,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.2
-1.193059522630357,-3.3216612923374673,0.8363636363636364,-0.7903305169686461,0.0998573572033955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.5
-0.47331103705574057,-1.6930671049278065,0.5353535353535355,-0.6585251650590065,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.1
1.2281782857504315,1.2380834392276163,0.6565656565656567,0.9670741751598808,0.419842881136513,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4
-0.21318645403797218,-0.5353033438949626,0.4040404040404041,-0.6145900477557934,0.6904075180036287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2
0.8619383560195096,0.9786985965716783,0.585858585858586,-0.8342656342718592,0.5790932789984041,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
-0.11898277767136783,-1.0273013132584616,0.33333333333333337,-1.0978763380911383,0.4962273858563814,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
-0.6005287569768258,0.13139763214853262,0.42424242424242425,0.39591765021810954,0.17070727966372012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.6
-0.8988303458744966,0.17379538186668847,0.787878787878788,-0.263109109330088,0.8990788029315218,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.3
0.21268151342385275,0.9894760209724424,0.6161616161616162,0.1762420637020437,0.7498005586621244,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.2
0.10592139604587665,0.0,0.1414141414141414,-0.8782007515750724,0.6409866309376268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
-0.3156621801634138,-0.023773657980339015,0.7575757575757577,-0.13130375742044847,0.5270523826926656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.1
-1.4135082198224385,-3.028236139735813,0.7303030303030303,-1.053941220787925,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.5
-0.6061391305216667,0.05480650008988535,0.8484848484848486,0.3519825329148964,0.8892916125815291,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.3
-0.13033638212363516,-0.27267820599773407,0.38383838383838387,-0.5706549304525802,0.567077308316706,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
0.810575101827484,-0.41285178420880136,0.36363636363636365,-0.7463953996654329,0.2705646368671156,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
-0.595342697750103,0.022667523583718797,0.4444444444444445,-0.48278469584615386,0.6316919978434492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
0.8619383560195096,0.41780757199834445,0.37373737373737376,-0.7463953996654329,0.6669346655201015,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.2
-1.0120154704178383,-0.5714116453079136,0.7727272727272728,-0.30704422663330116,0.8825438330616715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.5
0.21268151342385275,-1.3371179763767307,0.4595959595959596,-0.7903305169686461,0.6977596623563859,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
1.1749840034869965,0.660775854062217,0.6565656565656567,1.538230700101652,0.0998573572033955,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4
1.0057614243000434,0.7506115830712675,0.6767676767676769,-0.13130375742044847,0.419842881136513,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4
0.6496708989272513,0.576102959427336,0.41414141414141414,-0.6145900477557934,0.44127191653083575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.7
-0.892391758059851,-0.16394994306543229,0.8171717171717173,0.7034634713406017,0.9347475581639626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.7
0.23584707237527217,0.4602056498390691,0.7070707070707072,0.30804741561168325,0.611979196194556,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7
-0.8260464765870628,0.2693558567185045,0.6161616161616162,0.7913337059470281,0.807090439264943,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.1
1.2757621927331504,1.000020222218747,0.5151515151515152,1.0549444097663072,0.37042199407051124,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6
-1.0347715881969584,0.18977278807612713,0.8343434343434344,3.295635392230179,0.6585854406725598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
-0.06588540169438989,0.3377476451908781,0.7474747474747476,-0.6585251650590065,0.46098471817972897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.5
-0.4557194428248862,-0.5714116453079136,0.6666666666666667,-0.5706549304525802,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.2
-0.2979412984322259,-1.0085612524919756,0.594949494949495,-0.3949144612397275,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
-0.7314660425942747,-0.9905153012339817,0.6767676767676769,0.39591765021810954,0.7927400573059717,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,
0.0072901167650650705,-0.21528770701699618,0.5717171717171718,0.30804741561168325,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
-0.3902441604606664,-0.8525767341352052,0.5757575757575758,-0.7024602823622197,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.1
0.4189670312817346,0.46914664841698267,0.393939393939394,0.9231390578566676,0.7498005586621244,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7
0.23584707237527217,-0.41285178420880136,0.798989898989899,-1.4054221592136305,0.2705646368671156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
0.6505732556674397,0.9431861334598166,0.5555555555555557,-0.21917399202687482,0.44127191653083575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.5
-0.6685318644172838,-0.3615149225393894,0.686868686868687,-0.8342656342718592,0.419842881136513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.0
0.6496708989272513,0.5901261348547178,0.7272727272727274,0.0005015944891910307,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.7
0.8619383560195096,0.4323540364689634,0.5555555555555557,-1.0100061034847119,0.2256627489892657,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4
-0.23828342948825443,0.11334867259996155,0.47474747474747475,-1.053941220787925,0.7048986707842744,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
-1.687389376505118,-1.6930671049278065,0.7555555555555556,-0.48278469584615386,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.1
0.24616821370106612,-0.6528061469588623,0.393939393939394,-0.526719813149367,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1
-1.018871420807808,-0.6528061469588623,0.8181818181818183,-0.17523887472366165,0.9053939834541236,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,
0.28904135244328666,0.3139736971763814,0.494949494949495,0.0444367117924042,0.46098471817972897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.3
-0.07719855533343004,-0.8459479389199465,0.42424242424242425,-0.7463953996654329,0.766792022723497,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.8
-1.4301584882098288,-1.5919598185713453,0.6121212121212123,-1.0978763380911383,0.0998573572033955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
-1.4804761806346267,-2.670591147328544,0.7727272727272728,-0.8782007515750724,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0
0.08116838638173186,-0.2934155688358808,0.47474747474747475,0.9670741751598808,0.7976170195597813,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
0.6904357252445795,0.7224672821838355,0.7373737373737375,-0.13130375742044847,0.2705646368671156,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7
0.31818884523462215,0.42755330383541895,0.5252525252525253,-0.9660709861814987,0.5270523826926656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.8
1.1458365096293148,1.3436973059119555,0.6161616161616162,1.2306848789791598,0.611979196194556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4
-0.49345159213141093,-0.023773657980339015,0.686868686868687,0.30804741561168325,0.3085286421312885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.9
0.4481145243867005,0.7198262319215354,0.6363636363636365,-0.526719813149367,0.6014976762450692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.9
-1.049159291830262,-1.9251691667652053,0.8787878787878789,-0.3509793439365143,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.0
-0.09117037157362998,-0.6528061469588623,0.595959595959596,-0.43884957854294065,0.6316919978434492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.7
